snapshot_date,captured_at,href,title,concept_doi,latest_version_doi,latest_record_id,views,unique_views,downloads,unique_downloads,version_views,version_unique_views,version_downloads,version_unique_downloads
2026-09-18,2026-09-18T06:08:10Z,papers/sae-institution.html,How Is Institution Possible: From Inter-Ontological Remainder to Co-Constructive Framework,10.5281/zenodo.19328662,10.5281/zenodo.19328663,19328663,199,193,71,70,199,193,71,70
2026-09-18,2026-09-18T06:08:10Z,papers/beyond-fast-slow.html,Beyond Fast and Slow: A Four-Layer Cognitive Architecture from Dimensional Sequence Theory,10.5281/zenodo.19329284,10.5281/zenodo.19329285,19329285,173,170,22,21,173,170,22,21
2026-09-18,2026-09-18T06:08:10Z,papers/sae-cosmo-5.html,"The Peaked Profile of Local Causal Law, the Signed Balance of Paired Paths, and the Dual-Frame Resolution of the Ġ/G Tension",10.5281/zenodo.19329771,10.5281/zenodo.21926230,21926230,221,206,74,70,30,17,11,7
2026-09-18,2026-09-18T06:08:10Z,papers/sae-four-forces-prequel.html,"Light Speed, Dimensional Breakthrough, and the Coupling Constant Hierarchy",10.5281/zenodo.19341042,10.5281/zenodo.19341043,19341043,182,180,76,76,182,180,76,76
2026-09-18,2026-09-18T06:08:10Z,papers/sae-four-forces-I.html,"Four Forces, Two Postulates: Unification of Source, Not Structure",10.5281/zenodo.19342106,10.5281/zenodo.21930071,21930071,180,178,55,55,5,4,3,3
2026-09-18,2026-09-18T06:08:10Z,papers/nurturing.html,Cross-Subject DD-Layer Regulation: Six Forms of Nurturing,10.5281/zenodo.19347095,10.5281/zenodo.19347096,19347096,178,177,54,54,178,177,54,54
2026-09-18,2026-09-18T06:08:10Z,papers/sae-ai-trends.html,Constraint and Emergence: Structural Trends in AI Development as Seen from Local Inference,10.5281/zenodo.19356675,10.5281/zenodo.19356676,19356676,117,115,112,105,117,115,112,105
2026-09-18,2026-09-18T06:08:10Z,papers/zfcrho-49.html,"The UAP_Ω Theorem, Slow Decrease, Cyclotomic Discount Rates, and the Two Final Gaps for H′",10.5281/zenodo.19357193,10.5281/zenodo.19357194,19357194,172,171,43,43,172,171,43,43
2026-09-18,2026-09-18T06:08:10Z,papers/four-layers-economic.html,Four Layers of Economic Rationality: A Diagnostic Extension of the Rational Agent from Dimensional Sequence Theory,10.5281/zenodo.19358010,10.5281/zenodo.19358011,19358011,198,195,91,84,198,195,91,84
2026-09-18,2026-09-18T06:08:10Z,papers/sae-methodology-subject.html,The Subject as Structural Condition of Methodology: Field Validation of the Twelve-State Transmission Model and the Whether Function,10.5281/zenodo.19359612,10.5281/zenodo.19359613,19359613,186,185,55,55,186,185,55,55
2026-09-18,2026-09-18T06:08:10Z,papers/sae-four-forces-II.html,"The Four Forces Paper II: Color, Hypercharge, and Dual-4DD Boundary Resolution",10.5281/zenodo.19360101,10.5281/zenodo.21924721,21924721,190,189,55,55,8,7,4,4
2026-09-18,2026-09-18T06:08:10Z,papers/sae-physics-foundation.html,SAE Foundation v2: Systematic Restatement of the Physical-Quantity Ladder and Signature Discipline,10.5281/zenodo.19361950,10.5281/zenodo.20322460,20322460,224,217,75,74,123,118,40,39
2026-09-18,2026-09-18T06:08:10Z,papers/aging.html,Aging: The Running Cost of the Chisel-Construct Cycle,10.5281/zenodo.19364492,10.5281/zenodo.19364493,19364493,187,184,68,66,187,184,68,66
2026-09-18,2026-09-18T06:08:10Z,papers/sae-sex-unfolding.html,The Remainder Structure of Sex Unfolding: A Cross-Phylum Non-Adaptive Model of Same-Sex Sexual Behavior,10.5281/zenodo.19364915,10.5281/zenodo.19364916,19364916,194,193,61,61,194,193,61,61
2026-09-18,2026-09-18T06:08:10Z,papers/sae-multi-ai.html,Multi-AI Checks and Balances: Layer-Appropriate Operation as an Architectural Paradigm,10.5281/zenodo.19366105,10.5281/zenodo.19366106,19366106,210,207,61,59,210,207,61,59
2026-09-18,2026-09-18T06:08:10Z,papers/sae-four-forces-III.html,Labeling without Constructing: The DD Origin of the Weak Mixing Angle,10.5281/zenodo.19379412,10.5281/zenodo.21928526,21928526,172,169,75,73,9,7,4,4
2026-09-18,2026-09-18T06:08:10Z,papers/zfcrho50.html,"Character Stripping, Deterministic Square-Function, and the Precise Localization of H′",10.5281/zenodo.19381111,10.5281/zenodo.19382313,19382313,184,183,80,79,170,169,60,60
2026-09-18,2026-09-18T06:08:10Z,papers/sae-economics-2.html,The Other End of the Bridge: Economic Rationality When 15DD Faces a Party Who Does Not Enter 15DD,10.5281/zenodo.19381666,10.5281/zenodo.19381667,19381667,169,168,62,61,169,168,62,61
2026-09-18,2026-09-18T06:08:10Z,papers/sae-economics-3.html,"Dimensional Sequence Economics in Mixed Markets: Remote Observation, Clustering, and Emergence",10.5281/zenodo.19384446,10.5281/zenodo.19384447,19384447,184,183,73,72,184,183,73,72
2026-09-18,2026-09-18T06:08:10Z,papers/sae-economics-applied.html,The Conditions for Sharing with All of Humanity: Deriving an Open Information Protocol from Four Layers of Economic Rationality,10.5281/zenodo.19385061,10.5281/zenodo.19385062,19385062,174,173,78,75,174,173,78,75
2026-09-18,2026-09-18T06:08:10Z,papers/sae-reincarnation.html,A Structural Redefinition of &#8220;Reincarnation&#8221;: 11DD Broadcasting and 13DD Filtering,10.5281/zenodo.19385464,10.5281/zenodo.19385465,19385465,174,174,58,57,174,174,58,57
2026-09-18,2026-09-18T06:08:10Z,papers/sae-economics-breathing-money.html,Institutional Design in Adaptive Monetary Systems: A Dimensional Sequence Analysis of Breathing Money,10.5281/zenodo.19391325,10.5281/zenodo.19391326,19391326,163,162,52,51,163,162,52,51
2026-09-18,2026-09-18T06:08:10Z,papers/sae-economics-4.html,The Phase-Transition Window of the Free Market: The Homologous Skeleton of ZFCρ and SAE Economics,10.5281/zenodo.19393913,10.5281/zenodo.19393914,19393914,176,176,72,66,176,176,72,66
2026-09-18,2026-09-18T06:08:10Z,papers/zfcrho51.html,"Exponential Block Decay, Spectral Reformulation, and the Periodogram Target for H′",10.5281/zenodo.19393954,10.5281/zenodo.19393955,19393955,176,175,65,63,176,175,65,63
2026-09-18,2026-09-18T06:08:10Z,papers/sae-four-forces-generation.html,Topological Origin of Three Fermion Generations and Their Mass Structure,10.5281/zenodo.19394500,10.5281/zenodo.21925976,21925976,183,180,88,84,12,9,12,10
2026-09-18,2026-09-18T06:08:10Z,papers/sae-economics-5.html,The Structural Inevitability of 15DD Emergence in Free Markets: From Baseline Collisions to Perceptual Leap,10.5281/zenodo.19394738,10.5281/zenodo.19394739,19394739,174,172,70,67,174,172,70,67
2026-09-18,2026-09-18T06:08:10Z,papers/sae-economics-6.html,Kingdom of Ends vs Kingdom of Means: Phase-Transition Acceleration in the Age of AI,10.5281/zenodo.19396633,10.5281/zenodo.19396634,19396634,188,185,66,63,188,185,66,63
2026-09-18,2026-09-18T06:08:10Z,papers/zfcrho52.html,"Mean-Reversion, Spectral Valley, and the Projective Criterion for H′",10.5281/zenodo.19407328,10.5281/zenodo.19407329,19407329,172,170,58,57,172,170,58,57
2026-09-18,2026-09-18T06:08:10Z,papers/sae-four-forces-IV.html,"6-Block Pair Algebra, 𝔰𝔬(6) ≅ 𝔰𝔲(4), and Lepton as a Color-Singlet Volume Line",10.5281/zenodo.19411672,10.5281/zenodo.19411673,19411673,187,186,84,83,187,186,84,83
2026-09-18,2026-09-18T06:08:10Z,papers/zfcrho53.html,"Screened Long Memory, the Screening Return Theorem, and the Polynomial Gap for H′",10.5281/zenodo.19415440,10.5281/zenodo.19415441,19415441,172,171,60,58,172,171,60,58
2026-09-18,2026-09-18T06:08:10Z,papers/sae-four-forces-V.html,Four Forces Paper V: The Counting Origin of Coupling Constants and the Generating-Function Unification of 65/4,10.5281/zenodo.19415804,10.5281/zenodo.19415805,19415805,184,183,62,58,184,183,62,58
2026-09-18,2026-09-18T06:08:10Z,papers/sae-four-forces-VI.html,Four Forces Paper VI: Why GUT-Predicted Proton Decay Remains Absent — Spin(10) as Classification Algebra and the GUT Prediction Blind Spot,10.5281/zenodo.19426067,10.5281/zenodo.19426068,19426068,166,165,42,41,166,165,42,41
2026-09-18,2026-09-18T06:08:10Z,papers/zfcrho54.html,Recursive Ancestor Inheritance and the Origin of Power-Law Covariance in h(p),10.5281/zenodo.19426094,10.5281/zenodo.19426095,19426095,177,176,64,62,177,176,64,62
2026-09-18,2026-09-18T06:08:10Z,papers/learning1.html,"Learning Through Memory and Prediction: The Construction, Window, and Cost of 11DD and 12DD",10.5281/zenodo.19426123,10.5281/zenodo.19435191,19435191,183,182,81,80,170,169,64,63
2026-09-18,2026-09-18T06:08:10Z,papers/sae-four-forces-VII.html,Four Forces Paper VII: S³ Packing Theorem and the Three-Layer Structure of Coupling Constants,10.5281/zenodo.19433220,10.5281/zenodo.19433221,19433221,162,161,57,55,162,161,57,55
2026-09-18,2026-09-18T06:08:10Z,papers/learning2.html,"Learning to Scrutinize and Correct: The Emergence, Operation, and Cost of 13DD",10.5281/zenodo.19436811,10.5281/zenodo.19436812,19436812,178,177,89,83,178,177,89,83
2026-09-18,2026-09-18T06:08:10Z,papers/self-not-endpoint.html,"""Self Is Not the Endpoint"": Structural Convergence Across Three Religious Traditions and Three Psychoanalytic Frameworks",10.5281/zenodo.19446778,10.5281/zenodo.19446779,19446779,178,177,53,53,178,177,53,53
2026-09-18,2026-09-18T06:08:10Z,papers/zfcrho55.html,"Damped Oscillation, the 70/30 Law, and the Positive-Tail Theorem",10.5281/zenodo.19447349,10.5281/zenodo.19447350,19447350,172,171,175,164,172,171,175,164
2026-09-18,2026-09-18T06:08:10Z,papers/sae-four-forces-VIII.html,"Strong CP and DD Levels: A Mirror No-Go, and the Boundary-Condition Status of θ̄",10.5281/zenodo.19450288,10.5281/zenodo.21856889,21856889,177,176,61,61,9,8,14,14
2026-09-18,2026-09-18T06:08:10Z,papers/sae-four-forces-finale.html,The Grammar of Force: Self-as-an-End Four Forces Series — Finale,10.5281/zenodo.19464378,10.5281/zenodo.19464447,19464447,199,197,73,72,186,184,57,56
2026-09-18,2026-09-18T06:08:10Z,papers/methodology6.html,Phase-Transition Windows and Experimental Design: The Systematic Mismatch Between Exposure Heterogeneity and Binary Analysis,10.5281/zenodo.19464506,10.5281/zenodo.19636548,19636548,218,214,113,111,162,160,54,54
2026-09-18,2026-09-18T06:08:10Z,papers/zfcrho56.html,"The Affine Trough Theorem, Direct Spectral Ratio, and the Spectral Closure Equation",10.5281/zenodo.19464605,10.5281/zenodo.19464606,19464606,173,173,81,76,173,173,81,76
2026-09-18,2026-09-18T06:08:10Z,papers/zfcrho57.html,The Screened Spectral Bound and the Block Mean Target,10.5281/zenodo.19469013,10.5281/zenodo.19469014,19469014,166,166,58,57,166,166,58,57
2026-09-18,2026-09-18T06:08:10Z,papers/sae-mass-series-I.html,The R₁ Closure Equation and the Conditional Extraction of α_em,10.5281/zenodo.19476358,10.5281/zenodo.19476359,19476359,172,171,73,72,172,171,73,72
2026-09-18,2026-09-18T06:08:10Z,papers/zfcrho58.html,Deterministic Spectral Target and BL_α via Cross-Product and Spectral Derivative,10.5281/zenodo.19476508,10.5281/zenodo.19476509,19476509,167,164,64,60,167,164,64,60
2026-09-18,2026-09-18T06:08:10Z,papers/zfcrho59.html,Spectral Ratio Boundedness and the Two-Conjecture Closure of H',10.5281/zenodo.19480518,10.5281/zenodo.19480519,19480519,174,171,65,63,174,171,65,63
2026-09-18,2026-09-18T06:08:10Z,papers/zfcrho60.html,Closure — From Formalization Produces Remainder to the Two-Conjecture Frontier of H',10.5281/zenodo.19480563,10.5281/zenodo.19480564,19480564,169,168,74,72,169,168,74,72
2026-09-18,2026-09-18T06:08:10Z,papers/sae-mass-series-II.html,DD Resolvent Object and Unified Readout of Physical Constants,10.5281/zenodo.19480790,10.5281/zenodo.19480791,19480791,175,173,74,73,175,173,74,73
2026-09-18,2026-09-18T06:08:10Z,papers/methodology7.html,Negative Methodology — Via Negativa and the Formal Structure of Exclusion Principles,10.5281/zenodo.19481304,10.5281/zenodo.19481305,19481305,190,189,58,57,190,189,58,57
2026-09-18,2026-09-18T06:08:10Z,papers/learning3.html,"Purpose-Driven Learning: Introduction to SAE Learning, Part Three (14DD)",10.5281/zenodo.19490707,10.5281/zenodo.19490708,19490708,177,173,60,55,177,173,60,55
2026-09-18,2026-09-18T06:08:10Z,papers/learning4.html,Learning to Recognize the Other's Purpose: The Bridge from 14DD to 15DD,10.5281/zenodo.19491926,10.5281/zenodo.19491927,19491927,166,165,69,69,166,165,69,69
2026-09-18,2026-09-18T06:08:10Z,papers/sae-biology-note-1.html,Phase Transition Window in Metabolic Oncology,10.5281/zenodo.19492773,10.5281/zenodo.19492774,19492774,174,172,76,72,174,172,76,72
2026-09-18,2026-09-18T06:08:10Z,papers/sae-mass-series-III.html,DD Structure of the Periodic Table: From Proton Mass to Stability Limits,10.5281/zenodo.19493938,10.5281/zenodo.19493939,19493939,171,169,53,52,171,169,53,52
2026-09-18,2026-09-18T06:08:10Z,papers/sae-biology-note-2.html,"The Same ""Cannot Speak,"" Three Fault Lines, Three Remedies",10.5281/zenodo.19499328,10.5281/zenodo.19499329,19499329,182,181,79,75,182,181,79,75
2026-09-18,2026-09-18T06:08:10Z,papers/sae-biology-note-3.html,"Drugs for Weight Loss, Psychoanalysis for Weight Gain",10.5281/zenodo.19501120,10.5281/zenodo.19501121,19501121,180,176,66,64,180,176,66,64
2026-09-18,2026-09-18T06:08:10Z,papers/sae-mass-series-IV.html,The DD Ladder of Stars: From Hydrogen to Iron to Collapse,10.5281/zenodo.19501306,10.5281/zenodo.21924984,21924984,195,193,64,62,11,10,4,4
2026-09-18,2026-09-18T06:08:10Z,papers/sae-mass-series-V.html,Four Bridges and Black Holes: From the Genesis of Force to the Silence of the Horizon,10.5281/zenodo.19501532,10.5281/zenodo.21925043,21925043,194,191,72,72,16,13,15,15
2026-09-18,2026-09-18T06:08:10Z,papers/sae-epistemology-1.html,Must-Cognize: Four A Priori Conditions of Cognition and the Subjectivity Problem in AGI,10.5281/zenodo.19502952,10.5281/zenodo.19502953,19502953,199,196,84,81,199,196,84,81
2026-09-18,2026-09-18T06:08:10Z,papers/sae-epistemology-2.html,Must-Cognize-More: The Prior Wall and the Direction Problem of Lossy Compression,10.5281/zenodo.19503017,10.5281/zenodo.19503018,19503018,192,191,62,61,192,191,62,61
2026-09-18,2026-09-18T06:08:10Z,papers/sae-epistemology-3.html,Must-Have-Cognitive-Direction: The Direction Wall and the Flywheel's Dead End,10.5281/zenodo.19503096,10.5281/zenodo.19503097,19503097,182,181,80,77,182,181,80,77
2026-09-18,2026-09-18T06:08:10Z,papers/sae-epistemology-4.html,"Must-Be-Questioned: Remainder Never Dies, Questioning Never Stops, Development Never Ends",10.5281/zenodo.19503145,10.5281/zenodo.19503146,19503146,196,195,75,74,196,195,75,74
2026-09-18,2026-09-18T06:08:10Z,papers/sae-anthropology-prequel.html,The Cosmic Background of Anthropology,10.5281/zenodo.19503158,10.5281/zenodo.19503159,19503159,192,191,92,88,192,191,92,88
2026-09-18,2026-09-18T06:08:10Z,papers/sae-mass-series-convergence.html,The Nature of Information: E/c³ (V2),10.5281/zenodo.19510868,10.5281/zenodo.20176738,20176738,202,200,73,71,129,127,42,41
2026-09-18,2026-09-18T06:08:10Z,papers/zfcrho-thermo2.html,Microscopic Mechanism of the Fluctuation Absorption Rate η: From Per-Layer Innovation to Damped Oscillation,10.5281/zenodo.19511064,10.5281/zenodo.19511065,19511065,172,170,68,65,172,170,68,65
2026-09-18,2026-09-18T06:08:10Z,papers/sae-life-death-6.html,From Remainder Conservation to Step-3 Encoding Waves,10.5281/zenodo.19528780,10.5281/zenodo.19548394,19548394,194,193,109,108,31,30,39,39
2026-09-18,2026-09-18T06:08:10Z,papers/sae-anthropology-1.html,The Emergence of 13DD: A Phase-Transition Structure of What Makes Us Human,10.5281/zenodo.19531333,10.5281/zenodo.19565517,19565517,204,198,76,69,36,30,21,20
2026-09-18,2026-09-18T06:08:10Z,papers/sae-negativa.html,非 · Negativa: On Negation Prior to Being,10.5281/zenodo.19544619,10.5281/zenodo.19544620,19544620,201,197,85,82,201,197,85,82
2026-09-18,2026-09-18T06:08:10Z,papers/sae-anthropology-2.html,The Emergence of 14DD: Phase-Transition Structure from Individual Purpose to Shared Purpose,10.5281/zenodo.19546081,10.5281/zenodo.19546082,19546082,162,160,76,69,162,160,76,69
2026-09-18,2026-09-18T06:08:10Z,papers/sae-law-1.html,One's Law Meets One's Law: The Structural Origin of Law from 14DD Showdown,10.5281/zenodo.19548237,10.5281/zenodo.19548238,19548238,166,164,55,51,166,164,55,51
2026-09-18,2026-09-18T06:08:10Z,papers/sae-law-2.html,Group Law — From Emotion to Shared Identity: The Institutionalization of Questioning,10.5281/zenodo.19548318,10.5281/zenodo.19548319,19548319,162,161,52,50,162,161,52,50
2026-09-18,2026-09-18T06:08:10Z,papers/sae-law-3.html,National Law — Azeroth: A Negative Thought Experiment on the Structural Necessity of Law,10.5281/zenodo.19548596,10.5281/zenodo.19548597,19548597,162,160,53,52,162,160,53,52
2026-09-18,2026-09-18T06:08:10Z,papers/sae-law-4.html,Interstellar Law and Grand Closure — The Recession of Coercive Law,10.5281/zenodo.19549018,10.5281/zenodo.19549019,19549019,170,168,56,56,170,168,56,56
2026-09-18,2026-09-18T06:08:10Z,papers/sae-law-supplement.html,A Posterior Dialogue with Western Jurisprudence,10.5281/zenodo.19551526,10.5281/zenodo.22654821,22654821,162,159,56,55,4,2,1,1
2026-09-18,2026-09-18T06:08:10Z,papers/sae-anthropology-3.html,"15DD: The Emergence of ""Humanity as an End""",10.5281/zenodo.19559566,10.5281/zenodo.19565975,19565975,194,189,113,104,23,22,36,36
2026-09-18,2026-09-18T06:08:10Z,papers/sae-anthropology-4.html,The Emergence of Earth Civilization's Self,10.5281/zenodo.19563244,10.5281/zenodo.19563245,19563245,163,160,47,46,163,160,47,46
2026-09-18,2026-09-18T06:08:10Z,papers/sae-methodology-8.html,The Methodology of Human–AI Symbiosis,10.5281/zenodo.19581537,10.5281/zenodo.19581538,19581538,242,235,96,86,242,235,96,86
2026-09-18,2026-09-18T06:08:10Z,papers/sae-llm-alignment.html,The Subject Condition in LLM Alignment Evaluation: An Application of the Prior-Posterior Methodology,10.5281/zenodo.19583413,10.5281/zenodo.19583414,19583414,200,198,78,71,200,198,78,71
2026-09-18,2026-09-18T06:08:10Z,papers/sae-biology-note-4.html,Transplant Rejection and Consciousness-Mediated Regulation,10.5281/zenodo.19588656,10.5281/zenodo.19588657,19588657,179,177,63,61,179,177,63,61
2026-09-18,2026-09-18T06:08:10Z,papers/sae-biology-note-5.html,The Phase-Transition Window in Depression,10.5281/zenodo.19589573,10.5281/zenodo.19589574,19589574,164,161,66,65,164,161,66,65
2026-09-18,2026-09-18T06:08:10Z,papers/sae-biology-note-6.html,The A Priori Structure of the Midlife Crisis,10.5281/zenodo.19590561,10.5281/zenodo.19590562,19590562,180,177,68,65,180,177,68,65
2026-09-18,2026-09-18T06:08:10Z,papers/zfcrho-thermo3.html,ZFCρ Thermodynamics Paper III: Canonical f/r Extraction and Regime Classification of the Fluctuation Absorption Rate η,10.5281/zenodo.19597684,10.5281/zenodo.19597685,19597685,178,174,94,86,178,174,94,86
2026-09-18,2026-09-18T06:08:10Z,papers/sae-biology-note-7.html,Dissociative Identity and the Dissociation Spectrum,10.5281/zenodo.19600029,10.5281/zenodo.19600030,19600030,182,181,91,86,182,181,91,86
2026-09-18,2026-09-18T06:08:10Z,papers/zfcrho-thermo4.html,ZFCρ Thermodynamics Paper IV: Toward a First-Principles Derivation of the Tsallis q Parameter,10.5281/zenodo.19605664,10.5281/zenodo.19605665,19605665,171,168,76,72,171,168,76,72
